Distance (Angstrom) Frequency (THz) Inverse PR
0.000000 0.001882 0.679166
0.000000 0.001882 0.679166
0.000000 0.001882 0.679166
0.000000 6.028763 0.679166
0.000000 6.028763 0.679166
0.000000 6.028763 0.679166
0.003601 0.073112 0.679016
0.003601 0.073112 0.679016
0.003601 0.168894 0.678480
0.003601 6.029787 0.679016
0.003601 6.029787 0.679016
0.003601 6.037041 0.678480
0.007202 0.146049 0.678568
0.007202 0.146049 0.678568
0.007202 0.337156 0.676451
0.007202 6.032849 0.678568
0.007202 6.032849 0.678568
0.007202 6.061703 0.676451
0.010802 0.218718 0.677828
0.010802 0.218718 0.677828
0.010802 0.504210 0.673157
0.010802 6.037921 0.677828
0.010802 6.037921 0.677828
0.010802 6.102241 0.673157
0.014403 0.290977 0.676804
0.014403 0.290977 0.676804
0.014403 0.669490 0.668725
0.014403 6.044955 0.676804
0.014403 6.044955 0.676804
0.014403 6.157834 0.668725
0.018004 0.362693 0.675508
0.018004 0.362693 0.675508
0.018004 0.832482 0.663313
0.018004 6.053887 0.675508
0.018004 6.053887 0.675508
0.018004 6.227375 0.663313
0.021605 0.433739 0.673955
0.021605 0.433739 0.673955
0.021605 0.992729 0.657099
0.021605 6.064635 0.673955
0.021605 6.064635 0.673955
0.021605 6.309518 0.657099
0.025206 0.503992 0.672163
0.025206 0.503992 0.672163
0.025206 1.149832 0.650269
0.025206 6.077101 0.672163
0.025206 6.077101 0.672163
0.025206 6.402725 0.650269
0.028806 0.573338 0.670151
0.028806 0.573338 0.670151
0.028806 1.303450 0.643002
0.028806 6.091171 0.670151
0.028806 6.091171 0.670151
0.028806 6.505315 0.643002
0.032407 0.641668 0.667940
0.032407 0.641668 0.667940
0.032407 1.453293 0.635459
0.032407 6.106722 0.667940
0.032407 6.106722 0.667940
0.032407 6.615515 0.635459
0.036008 0.708880 0.665554
0.036008 0.708880 0.665554
0.036008 1.599118 0.627782
0.036008 6.123615 0.665554
0.036008 6.123615 0.665554
0.036008 6.731508 0.627782
0.039609 0.774883 0.663015
0.039609 0.774883 0.663015
0.039609 1.740716 0.620086
0.039609 6.141704 0.663015
0.039609 6.141704 0.663015
0.039609 6.851475 0.620086
0.043210 0.839590 0.660348
0.043210 0.839590 0.660348
0.043210 1.877905 0.612460
0.043210 6.160834 0.660348
0.043210 6.160834 0.660348
0.043210 6.973634 0.612460
0.046810 0.902925 0.657576
0.046810 0.902925 0.657576
0.046810 2.010523 0.604971
0.046810 6.180847 0.657576
0.046810 6.180847 0.657576
0.046810 7.096268 0.604971
0.050411 0.964819 0.654723
0.050411 0.964819 0.654723
0.050411 2.138416 0.597662
0.050411 6.201578 0.654723
0.050411 6.201578 0.654723
0.050411 7.217752 0.597662
0.054012 1.025211 0.651811
0.054012 1.025211 0.651811
0.054012 2.261439 0.590560
0.054012 6.222862 0.651811
0.054012 6.222862 0.651811
0.054012 7.336568 0.590560
0.057613 1.084048 0.648861
0.057613 1.084048 0.648861
0.057613 2.379443 0.583679
0.057613 6.244533 0.648861
0.057613 6.244533 0.648861
0.057613 7.451325 0.583679
0.061214 1.141284 0.645894
0.061214 1.141284 0.645894
0.061214 2.492280 0.577024
0.061214 6.266431 0.645894
0.061214 6.266431 0.645894
0.061214 7.560765 0.577024
0.064815 1.196878 0.642929
0.064815 1.196878 0.642929
0.064815 2.599797 0.570591
0.064815 6.288395 0.642929
0.064815 6.288395 0.642929
0.064815 7.663769 0.570591
0.068415 1.250800 0.639982
0.068415 1.250800 0.639982
0.068415 2.701831 0.564374
0.068415 6.310273 0.639982
0.068415 6.310273 0.639982
0.068415 7.759365 0.564374
0.072016 1.303020 0.637070
0.072016 1.303020 0.637070
0.072016 2.798215 0.558365
0.072016 6.331921 0.637070
0.072016 6.331921 0.637070
0.072016 7.846729 0.558365
0.075617 1.353519 0.634206
0.075617 1.353519 0.634206
0.075617 2.888772 0.552559
0.075617 6.353202 0.634206
0.075617 6.353202 0.634206
0.075617 7.925185 0.552559
0.079218 1.402278 0.631401
0.079218 1.402278 0.631401
0.079218 2.973320 0.546951
0.079218 6.373990 0.631401
0.079218 6.373990 0.631401
0.079218 7.994207 0.546951
0.082819 1.449284 0.628667
0.082819 1.449284 0.628667
0.082819 3.051666 0.541541
0.082819 6.394172 0.628667
0.082819 6.394172 0.628667
0.082819 8.053417 0.541541
0.086419 1.494530 0.626013
0.086419 1.494530 0.626013
0.086419 3.123614 0.536332
0.086419 6.413644 0.626013
0.086419 6.413644 0.626013
0.086419 8.102587 0.536332
0.090020 1.538010 0.623446
0.090020 1.538010 0.623446
0.090020 3.188961 0.531337
0.090020 6.432317 0.623446
0.090020 6.432317 0.623446
0.090020 8.141632 0.531337
0.093621 1.579720 0.620971
0.093621 1.579720 0.620971
0.093621 3.247501 0.526571
0.093621 6.450115 0.620971
0.093621 6.450115 0.620971
0.093621 8.170615 0.526571
0.097222 1.619659 0.618595
0.097222 1.619659 0.618595
0.097222 3.299029 0.522060
0.097222 6.466977 0.618595
0.097222 6.466977 0.618595
0.097222 8.189737 0.522060
0.100823 1.657831 0.616320
0.100823 1.657831 0.616320
0.100823 3.343345 0.517835
0.100823 6.482852 0.616320
0.100823 6.482852 0.616320
0.100823 8.199338 0.517835
0.104424 1.694237 0.614150
0.104424 1.694237 0.614150
0.104424 3.380257 0.513935
